,year,carType
1503,2014,ICE
1504,2014,ICE
1505,2014,ICE
1506,2014,ICE
1507,2014,ICE
1508,2014,ICE
1509,2014,ICE
1510,2014,ICE
1511,2014,ICE
1512,2014,ICE
1513,2014,ICE
1514,2014,ICE
1515,2014,ICE
1516,2014,ICE
1517,2014,ICE
1518,2015,ICE
1519,2015,ICE
1520,2015,ICE
1521,2015,ICE
1522,2015,ICE
1523,2015,ICE
1524,2015,ICE
1525,2015,ICE
1526,2015,ICE
1527,2015,ICE
1528,2015,ICE
1529,2015,ICE
1530,2015,ICE
1531,2015,ICE
1532,2015,ICE
1533,2015,ICE
1534,2015,ICE
1535,2015,ICE
1536,2015,ICE
1537,2015,ICE
1538,2016,ICE
1539,2016,ICE
1540,2016,ICE
1541,2016,ICE
1542,2016,ICE
1543,2016,ICE
1544,2016,ICE
1545,2016,ICE
1546,2016,ICE
1547,2016,ICE
1548,2016,ICE
1549,2016,ICE
1550,2016,ICE
1551,2016,ICE
1552,2016,ICE
1553,2016,ICE
1554,2016,ICE
1555,2016,ICE
1556,2016,ICE
1557,2016,ICE
1558,2017,ICE
1559,2017,ICE
1560,2017,ICE
1561,2017,ICE
1562,2017,ICE
1563,2017,ICE
1564,2017,ICE
1565,2017,ICE
1566,2017,ICE
1567,2017,ICE
1568,2017,ICE
1569,2017,ICE
1570,2017,ICE
1571,2017,ICE
1572,2017,ICE
1573,2017,ICE
1574,2017,ICE
1575,2017,ICE
1576,2017,ICE
1577,2018,ICE
1578,2018,ICE
1579,2018,ICE
1580,2018,ICE
1581,2018,ICE
1582,2018,ICE
1583,2018,ICE
1584,2018,ICE
1585,2018,ICE
1586,2018,ICE
1587,2018,ICE
1588,2018,ICE
1589,2018,ICE
1590,2018,ICE
1591,2018,ICE
1592,2018,ICE
1593,2018,ICE
1594,2018,ICE
1595,2018,ICE
1596,2018,ICE
1597,2019,ICE
1598,2019,ICE
1599,2019,ICE
1600,2019,ICE
1601,2019,ICE
1602,2019,ICE
1603,2019,ICE
1604,2019,ICE
1605,2019,ICE
1606,2019,ICE
1607,2019,ICE
1608,2019,ICE
1609,2019,ICE
1610,2019,ICE
1611,2019,ICE
1612,2019,ICE
1613,2019,ICE
1614,2019,ICE
1615,2019,ICE
1616,2020,ICE
1617,2020,ICE
1618,2020,ICE
1619,2020,ICE
1620,2020,ICE
1621,2020,ICE
1622,2020,ICE
1623,2020,ICE
1624,2020,ICE
1625,2020,ICE
1626,2020,ICE
1627,2020,ICE
1628,2020,ICE
1629,2020,ICE
1630,2020,ICE
1631,2020,ICE
1632,2020,ICE
1633,2020,ICE
1634,2020,ICE
1635,2020,ICE
1636,2021,ICE
1637,2021,ICE
1638,2021,ICE
1639,2021,ICE
1640,2021,ICE
1641,2021,ICE
1642,2021,ICE
1643,2021,ICE
1644,2021,ICE
1645,2021,ICE
1646,2021,ICE
1647,2021,ICE
1648,2021,ICE
1649,2021,ICE
1650,2021,ICE
1651,2021,ICE
1652,2021,ICE
1653,2021,ICE
1654,2021,ICE
1655,2021,ICE
1656,2011,ICE
1657,2011,ICE
1658,2011,ICE
1659,2011,ICE
1660,2011,ICE
1661,2011,ICE
1662,2011,ICE
1663,2011,ICE
1664,2011,ICE
1665,2011,ICE
1666,2011,ICE
1667,2011,ICE
1668,2011,ICE
1669,2011,ICE
1670,2011,ICE
1671,2011,ICE
1672,2011,ICE
1673,2011,ICE
1674,2013,ICE
1675,2013,ICE
1676,2013,ICE
1677,2013,ICE
1678,2013,ICE
1679,2013,ICE
1680,2013,ICE
1681,2013,ICE
1682,2013,ICE
1683,2013,ICE
1684,2013,ICE
1685,2013,ICE
1686,2013,ICE
1687,2013,ICE
1688,2013,ICE
1689,2013,ICE
1690,2013,ICE
1691,2013,ICE
1692,2013,ICE
1693,2013,ICE
1694,2014,ICE
1695,2014,ICE
1696,2014,ICE
1697,2014,ICE
1698,2014,ICE
1699,2014,ICE
1700,2014,ICE
1701,2014,ICE
1702,2014,ICE
1703,2014,ICE
1704,2014,ICE
1705,2014,ICE
1706,2014,ICE
1707,2014,ICE
1708,2014,ICE
1709,2014,ICE
1710,2014,ICE
1711,2014,ICE
1712,2014,ICE
1713,2014,ICE
1714,2015,ICE
1715,2015,ICE
1716,2015,ICE
1717,2015,ICE
1718,2015,ICE
1719,2015,ICE
1720,2015,ICE
1721,2015,ICE
1722,2015,ICE
1723,2015,ICE
1724,2015,ICE
1725,2015,ICE
1726,2015,ICE
1727,2015,ICE
1728,2015,ICE
1729,2015,ICE
1730,2015,ICE
1731,2015,ICE
1732,2016,ICE
1733,2016,ICE
1734,2016,ICE
1735,2016,ICE
1736,2016,ICE
1737,2016,ICE
1738,2016,ICE
1739,2016,ICE
1740,2016,ICE
1741,2016,ICE
1742,2016,ICE
1743,2016,ICE
1744,2016,ICE
1745,2016,ICE
1746,2016,ICE
1747,2016,ICE
1748,2016,ICE
1749,2016,ICE
1750,2017,ICE
1751,2017,ICE
1752,2017,ICE
1753,2017,ICE
1754,2017,ICE
1755,2017,ICE
1756,2017,ICE
1757,2017,ICE
1758,2017,ICE
1759,2017,ICE
1760,2017,ICE
1761,2017,ICE
1762,2017,ICE
1763,2017,ICE
1764,2017,ICE
1765,2017,ICE
1766,2017,ICE
1767,2017,ICE
1768,2017,ICE
1769,2017,ICE
1770,2018,ICE
1771,2018,ICE
1772,2018,ICE
1773,2018,ICE
1774,2018,ICE
1775,2018,ICE
1776,2018,ICE
1777,2018,ICE
1778,2018,ICE
1779,2018,ICE
1780,2018,ICE
1781,2018,ICE
1782,2018,ICE
1783,2018,ICE
1784,2018,ICE
1785,2018,ICE
1786,2018,ICE
1787,2018,ICE
1788,2018,ICE
1789,2018,ICE
1790,2019,ICE
1791,2019,ICE
1792,2019,ICE
1793,2019,ICE
1794,2019,ICE
1795,2019,ICE
1796,2019,ICE
1797,2019,ICE
1798,2019,ICE
1799,2019,ICE
1800,2019,ICE
1801,2019,ICE
1802,2019,ICE
1803,2019,ICE
1804,2019,ICE
1805,2019,ICE
1806,2019,ICE
1807,2019,ICE
1808,2019,ICE
1809,2019,ICE
1810,2020,ICE
1811,2020,EV
1812,2020,ICE
1813,2020,ICE
1814,2020,ICE
1815,2020,ICE
1816,2020,ICE
1817,2020,ICE
1818,2020,ICE
1819,2020,ICE
1820,2020,ICE
1821,2020,ICE
1822,2020,ICE
1823,2020,ICE
1824,2020,ICE
1825,2020,ICE
1826,2020,ICE
1827,2020,ICE
1828,2020,ICE
1829,2021,ICE
1830,2021,ICE
1831,2021,ICE
1832,2021,ICE
1833,2021,ICE
1834,2021,ICE
1835,2021,ICE
1836,2021,ICE
1837,2021,ICE
1838,2021,ICE
1839,2021,ICE
1840,2021,ICE
1841,2021,ICE
1842,2021,ICE
1843,2021,ICE
1844,2021,ICE
1845,2021,ICE
1846,2021,ICE
1847,2021,ICE
1848,2021,ICE
1849,2011,ICE
1850,2011,ICE
1851,2011,ICE
1852,2011,ICE
1853,2011,ICE
1854,2011,ICE
1855,2011,ICE
1856,2011,ICE
1857,2011,ICE
1858,2011,ICE
1859,2011,ICE
1860,2011,ICE
1861,2011,ICE
1862,2011,ICE
1863,2011,ICE
1864,2011,ICE
1865,2011,ICE
1867,2011,ICE
1868,2011,ICE
1869,2012,ICE
1870,2012,ICE
1871,2012,ICE
1872,2012,ICE
1873,2012,ICE
1874,2012,ICE
1875,2012,ICE
1876,2012,ICE
1877,2012,ICE
1878,2012,ICE
1879,2012,ICE
1880,2012,ICE
1881,2012,ICE
1882,2012,ICE
1883,2012,ICE
1884,2012,ICE
1885,2012,ICE
1886,2012,ICE
1887,2012,ICE
1888,2012,ICE
1889,2013,ICE
1890,2013,ICE
1891,2013,ICE
1892,2013,ICE
1893,2013,ICE
1894,2013,ICE
1895,2013,ICE
1896,2013,ICE
1897,2013,ICE
1898,2013,ICE
1899,2013,ICE
1900,2013,ICE
1901,2013,ICE
1902,2013,ICE
1903,2013,ICE
1904,2013,ICE
1905,2013,ICE
1906,2013,ICE
1907,2013,ICE
1908,2013,ICE
1909,2014,ICE
1910,2014,ICE
1911,2014,ICE
1912,2014,ICE
1913,2014,ICE
1914,2014,ICE
1915,2014,ICE
1916,2014,ICE
1917,2014,ICE
1918,2014,ICE
1919,2014,ICE
1920,2014,ICE
1921,2014,ICE
1922,2014,ICE
1923,2014,ICE
1924,2014,ICE
1925,2014,ICE
1926,2014,ICE
1927,2014,ICE
1928,2015,ICE
1929,2015,ICE
1930,2015,ICE
1931,2015,ICE
1932,2015,ICE
1933,2015,ICE
1934,2015,ICE
1935,2015,ICE
1936,2015,ICE
1937,2015,ICE
1938,2015,ICE
1939,2015,ICE
1940,2015,ICE
1941,2015,ICE
1942,2015,ICE
1943,2015,ICE
1944,2015,ICE
1945,2015,ICE
1946,2015,ICE
1947,2015,ICE
1948,2016,ICE
1949,2016,ICE
1950,2016,ICE
1951,2016,ICE
1952,2016,ICE
1953,2016,ICE
1954,2016,ICE
1955,2016,ICE
1956,2016,ICE
1957,2016,ICE
1958,2016,ICE
1959,2016,ICE
1960,2016,ICE
1961,2016,ICE
1962,2016,ICE
1963,2016,ICE
1964,2016,ICE
1965,2016,ICE
1966,2016,ICE
1967,2016,ICE
1968,2017,ICE
1969,2017,ICE
1970,2017,ICE
1971,2017,ICE
1972,2017,ICE
1973,2017,ICE
1974,2017,ICE
1975,2017,ICE
1976,2017,ICE
1977,2017,ICE
1978,2017,ICE
1979,2017,ICE
1980,2017,ICE
1981,2017,ICE
1982,2017,ICE
1983,2017,ICE
1984,2017,ICE
1985,2017,ICE
1986,2017,ICE
1987,2017,ICE
1988,2018,ICE
1989,2018,ICE
1990,2018,ICE
1991,2018,ICE
1992,2018,ICE
1993,2018,ICE
1994,2018,ICE
1995,2018,ICE
1996,2018,ICE
1997,2018,ICE
1998,2018,ICE
1999,2018,ICE
2000,2018,ICE
2002,2018,ICE
2003,2018,ICE
2004,2018,ICE
2005,2018,ICE
2006,2018,ICE
2007,2018,ICE
2008,2019,ICE
2010,2019,ICE
2011,2019,ICE
2012,2019,ICE
2013,2019,ICE
2014,2019,ICE
2015,2019,ICE
2016,2019,ICE
2017,2019,ICE
2018,2019,ICE
2020,2019,ICE
2021,2019,ICE
2022,2019,ICE
2023,2019,ICE
2024,2019,ICE
2025,2019,ICE
2026,2019,ICE
2027,2019,ICE
2028,2020,ICE
2029,2020,ICE
2030,2020,ICE
2031,2020,ICE
2032,2020,ICE
2033,2020,ICE
2034,2020,ICE
2035,2020,ICE
2036,2020,ICE
2037,2020,ICE
2038,2020,ICE
2039,2020,ICE
2040,2020,ICE
2041,2020,ICE
2042,2020,ICE
2043,2020,ICE
2044,2020,ICE
2045,2020,ICE
2046,2020,ICE
2047,2021,ICE
2048,2021,EV
2049,2021,ICE
2050,2021,ICE
2051,2021,ICE
2052,2021,ICE
2053,2021,ICE
2054,2021,ICE
2055,2021,ICE
2056,2021,ICE
2057,2021,ICE
2058,2021,ICE
2059,2021,ICE
2060,2021,ICE
2061,2021,ICE
2062,2021,ICE
2063,2021,ICE
2064,2021,ICE
2065,2021,ICE
2066,2011,ICE
2067,2011,ICE
2068,2011,ICE
2069,2011,ICE
2070,2011,ICE
2071,2011,ICE
2072,2011,ICE
2073,2011,ICE
2074,2011,ICE
2075,2011,ICE
2076,2011,ICE
2077,2011,ICE
2078,2011,ICE
2079,2011,ICE
2080,2011,ICE
2081,2011,ICE
2082,2011,ICE
2083,2011,ICE
2084,2011,ICE
2085,2011,ICE
2086,2012,ICE
2087,2012,ICE
2088,2012,ICE
2089,2012,ICE
2090,2012,ICE
2091,2012,ICE
2092,2012,ICE
2093,2012,ICE
2094,2012,ICE
2095,2012,ICE
2096,2012,ICE
2097,2012,ICE
2098,2012,ICE
2099,2012,ICE
2100,2012,ICE
2101,2012,ICE
2102,2012,ICE
2103,2012,ICE
2104,2012,EV
2105,2013,ICE
2106,2013,ICE
2107,2013,ICE
2108,2013,ICE
2109,2013,ICE
2110,2013,ICE
2111,2013,ICE
2112,2013,ICE
2113,2013,ICE
2114,2013,ICE
2115,2013,ICE
2116,2013,ICE
2117,2013,ICE
2118,2013,ICE
2119,2013,ICE
2120,2013,ICE
2121,2013,ICE
2122,2013,ICE
2123,2013,ICE
2124,2013,ICE
2125,2014,ICE
2126,2014,ICE
2127,2014,ICE
2128,2014,ICE
2129,2014,ICE
2130,2014,ICE
2131,2014,ICE
2132,2014,ICE
2133,2014,ICE
2134,2014,ICE
2135,2014,ICE
2136,2014,ICE
2137,2014,ICE
2138,2014,ICE
2139,2014,ICE
2140,2014,ICE
2141,2014,ICE
2142,2014,ICE
2143,2014,ICE
2144,2014,ICE
2145,2015,ICE
2146,2015,ICE
2147,2015,ICE
2148,2015,ICE
2149,2015,ICE
2150,2015,ICE
2151,2015,ICE
2152,2015,ICE
2153,2015,ICE
2154,2015,ICE
2155,2015,ICE
2156,2015,EV
2157,2015,ICE
2158,2015,ICE
2159,2015,ICE
2160,2015,ICE
2161,2015,ICE
2162,2015,ICE
2163,2015,ICE
2164,2015,ICE
2165,2016,ICE
2166,2016,ICE
2167,2016,ICE
2168,2016,ICE
2169,2016,ICE
2170,2016,ICE
2171,2016,ICE
2172,2016,ICE
2173,2016,ICE
2174,2016,ICE
2175,2016,ICE
2176,2016,ICE
2177,2016,ICE
2178,2016,ICE
2179,2016,ICE
2180,2016,ICE
2181,2016,ICE
2182,2016,ICE
2183,2016,ICE
2184,2016,ICE
2185,2017,ICE
2186,2017,ICE
2187,2017,ICE
2188,2017,ICE
2189,2017,ICE
2190,2017,ICE
2191,2017,ICE
2192,2017,ICE
2193,2017,ICE
2194,2017,ICE
2195,2017,ICE
2196,2017,ICE
2197,2017,ICE
2198,2017,ICE
2199,2017,ICE
2200,2017,ICE
2201,2017,ICE
2202,2017,ICE
2203,2017,ICE
2204,2017,ICE
2205,2018,ICE
2206,2018,ICE
2207,2018,ICE
2208,2018,ICE
2209,2018,ICE
2210,2018,ICE
2211,2018,ICE
2212,2018,ICE
2213,2018,ICE
2214,2018,ICE
2215,2018,ICE
2216,2018,ICE
2217,2018,ICE
2218,2018,ICE
2219,2018,ICE
2220,2018,ICE
2221,2018,ICE
2222,2018,ICE
2223,2018,ICE
2224,2018,ICE
2225,2019,ICE
2226,2019,ICE
2227,2019,ICE
2228,2019,ICE
2229,2019,ICE
2230,2019,ICE
2231,2019,ICE
2232,2019,ICE
2233,2019,ICE
2234,2019,ICE
2235,2019,ICE
2236,2019,ICE
2237,2019,EV
2238,2019,ICE
2239,2019,ICE
2240,2019,ICE
2241,2019,ICE
2242,2019,ICE
2243,2019,ICE
2244,2019,ICE
2245,2020,ICE
2246,2020,ICE
2247,2020,ICE
2248,2020,ICE
2249,2020,ICE
2250,2020,ICE
2251,2020,ICE
2252,2020,ICE
2253,2020,EV
2254,2020,ICE
2255,2020,ICE
2256,2020,ICE
2257,2020,ICE
2258,2020,ICE
2259,2020,ICE
2260,2020,ICE
2261,2020,ICE
2262,2020,ICE
2263,2020,ICE
2264,2020,ICE
2265,2021,ICE
2266,2021,ICE
2267,2021,ICE
2268,2021,ICE
2269,2021,ICE
2270,2021,ICE
2271,2021,ICE
2272,2021,ICE
2273,2021,ICE
2274,2021,EV
2275,2021,ICE
2276,2021,EV
2277,2021,ICE
2278,2021,ICE
2279,2021,ICE
2280,2021,ICE
2281,2021,ICE
2282,2021,ICE
2283,2021,ICE
2284,2021,EV
2285,2011,ICE
2286,2011,ICE
2287,2011,ICE
2288,2011,ICE
2289,2011,ICE
2290,2011,ICE
2291,2011,ICE
2292,2011,ICE
2293,2011,ICE
2294,2011,ICE
2295,2011,ICE
2296,2011,ICE
2297,2011,ICE
2298,2011,ICE
2299,2011,ICE
2300,2011,ICE
2301,2011,ICE
2302,2011,ICE
2303,2011,ICE
2304,2011,ICE
2305,2012,ICE
2306,2012,ICE
2307,2012,ICE
2308,2012,ICE
2309,2012,ICE
2310,2012,ICE
2311,2012,ICE
2312,2012,ICE
2313,2012,ICE
2314,2012,ICE
2315,2012,ICE
2316,2012,ICE
2317,2012,ICE
2318,2012,ICE
2319,2012,ICE
2320,2012,ICE
2321,2012,ICE
2322,2012,ICE
2323,2012,ICE
2324,2012,ICE
2325,2013,ICE
2326,2013,ICE
2327,2013,ICE
2328,2013,ICE
2329,2013,ICE
2330,2013,ICE
2331,2013,ICE
2332,2013,ICE
2333,2013,ICE
2334,2013,ICE
2335,2013,ICE
2336,2013,ICE
2337,2013,ICE
2338,2013,ICE
2339,2013,ICE
2340,2013,ICE
2341,2013,ICE
2342,2013,ICE
2343,2013,ICE
2344,2013,ICE
2345,2014,ICE
2346,2014,ICE
2347,2014,ICE
2348,2014,ICE
2349,2014,ICE
2350,2014,ICE
2351,2014,ICE
2352,2014,ICE
2353,2014,ICE
2354,2014,ICE
2355,2014,ICE
2356,2014,ICE
2357,2014,ICE
2358,2014,ICE
2359,2014,ICE
2360,2014,ICE
2361,2014,ICE
2362,2014,ICE
2363,2014,ICE
2364,2014,ICE
2365,2015,ICE
2366,2015,ICE
2367,2015,ICE
2369,2015,ICE
2370,2015,ICE
2371,2015,ICE
2372,2015,ICE
2373,2015,ICE
2374,2015,EV
2375,2015,ICE
2376,2015,ICE
2377,2015,ICE
2378,2015,ICE
2379,2015,ICE
2380,2015,ICE
2381,2015,ICE
2382,2015,ICE
2383,2015,ICE
2384,2015,ICE
2385,2016,ICE
2388,2016,ICE
2389,2016,ICE
2390,2016,ICE
2391,2016,ICE
2392,2016,ICE
2393,2016,ICE
2394,2016,ICE
2395,2016,ICE
2396,2016,ICE
2397,2016,ICE
2398,2016,ICE
2399,2016,ICE
2400,2016,ICE
2401,2016,ICE
2402,2016,ICE
2403,2016,ICE
2404,2016,ICE
2405,2017,ICE
2406,2017,ICE
2407,2017,ICE
2408,2017,ICE
2409,2017,ICE
2410,2017,ICE
2411,2017,ICE
2412,2017,ICE
2413,2017,ICE
2414,2017,ICE
2415,2017,ICE
2416,2017,ICE
2417,2017,ICE
2418,2017,ICE
2419,2017,ICE
2420,2017,ICE
2421,2017,ICE
2422,2017,ICE
2423,2017,ICE
2424,2017,ICE
2425,2018,ICE
2426,2018,ICE
2427,2018,ICE
2428,2018,ICE
2429,2018,ICE
2430,2018,ICE
2431,2018,ICE
2432,2018,ICE
2433,2018,ICE
2434,2018,ICE
2435,2018,ICE
2436,2018,ICE
2437,2018,ICE
2438,2018,ICE
2439,2018,ICE
2440,2018,ICE
2441,2018,ICE
2442,2018,ICE
2443,2018,ICE
2444,2018,ICE
2445,2019,ICE
2446,2019,ICE
2447,2019,ICE
2448,2019,ICE
2449,2019,ICE
2450,2019,ICE
2451,2019,ICE
2452,2019,ICE
2453,2019,ICE
2454,2019,ICE
2455,2019,ICE
2456,2019,ICE
2457,2019,ICE
2458,2019,ICE
2459,2019,ICE
2460,2019,ICE
2461,2019,ICE
2462,2019,ICE
2463,2019,ICE
2464,2019,ICE
2465,2020,ICE
2466,2020,EV
2467,2020,ICE
2468,2020,ICE
2469,2020,ICE
2470,2020,EV
2471,2020,ICE
2472,2020,ICE
2473,2020,ICE
2474,2020,ICE
2475,2020,EV
2476,2020,ICE
2477,2020,ICE
2478,2020,ICE
2479,2020,ICE
2480,2020,ICE
2481,2020,ICE
2482,2020,ICE
2483,2020,ICE
2484,2020,ICE
2485,2021,ICE
2486,2021,ICE
2487,2021,ICE
2488,2021,ICE
2489,2021,ICE
2490,2021,ICE
2491,2021,ICE
2492,2021,ICE
2493,2021,ICE
2494,2021,ICE
2495,2021,ICE
2497,2021,ICE
2498,2021,ICE
2499,2021,ICE
2500,2021,ICE
2501,2021,ICE
2502,2021,ICE
2503,2021,ICE
2504,2021,ICE
2505,2011,ICE
2506,2011,ICE
2507,2011,ICE
2508,2011,ICE
2509,2011,ICE
2510,2011,ICE
2511,2011,ICE
2512,2011,ICE
2513,2011,ICE
2514,2011,ICE
2515,2011,ICE
2516,2011,ICE
2517,2011,ICE
2518,2011,ICE
2519,2011,ICE
2520,2011,ICE
2521,2011,ICE
2522,2011,ICE
2523,2011,ICE
2524,2011,ICE
2525,2012,ICE
2526,2012,ICE
2527,2012,ICE
2528,2012,ICE
2529,2012,ICE
2530,2012,ICE
2531,2012,ICE
2532,2012,ICE
2533,2012,ICE
2534,2012,ICE
2535,2012,ICE
2536,2012,ICE
2537,2012,ICE
2538,2012,ICE
2539,2012,ICE
2540,2012,ICE
2541,2012,ICE
2542,2012,ICE
2543,2012,ICE
2544,2013,ICE
2545,2013,ICE
2546,2013,ICE
2547,2013,ICE
2548,2013,ICE
2549,2013,ICE
2550,2013,ICE
2551,2013,ICE
2552,2013,ICE
2553,2013,ICE
2554,2013,ICE
2555,2013,ICE
2556,2013,ICE
2558,2013,ICE
2559,2013,ICE
2560,2013,ICE
2561,2013,ICE
2562,2013,ICE
2563,2013,ICE
2564,2014,ICE
2565,2014,ICE
2566,2014,ICE
2567,2014,ICE
2568,2014,ICE
2569,2014,ICE
2570,2014,ICE
2571,2014,ICE
2572,2014,ICE
2573,2014,ICE
2574,2014,ICE
2575,2014,ICE
2576,2014,ICE
2577,2014,ICE
2578,2014,ICE
2579,2014,ICE
2580,2014,ICE
2581,2014,ICE
2582,2014,ICE
2583,2015,ICE
2584,2015,ICE
2585,2015,ICE
2586,2015,ICE
2587,2015,ICE
2588,2015,ICE
2589,2015,ICE
2590,2015,ICE
2591,2015,ICE
2592,2015,ICE
2593,2015,ICE
2594,2015,ICE
2595,2015,ICE
2596,2015,ICE
2597,2015,ICE
2598,2015,ICE
2599,2015,ICE
2600,2015,ICE
2601,2015,ICE
2602,2016,ICE
2603,2016,ICE
2604,2016,ICE
2605,2016,ICE
2606,2016,ICE
2607,2016,ICE
2608,2016,ICE
2609,2016,ICE
2610,2016,ICE
2611,2016,ICE
2612,2016,ICE
2613,2016,ICE
2614,2016,ICE
2615,2016,ICE
2616,2016,ICE
2617,2016,ICE
2618,2016,ICE
2619,2016,ICE
2620,2016,ICE
2621,2018,ICE
2622,2018,ICE
2623,2018,ICE
2624,2018,ICE
2625,2018,ICE
2626,2018,ICE
2627,2018,ICE
2628,2018,ICE
2629,2018,ICE
2630,2018,ICE
2631,2018,ICE
2632,2018,ICE
2633,2018,ICE
2634,2018,ICE
2635,2018,ICE
2636,2018,ICE
2637,2018,ICE
2638,2018,ICE
2639,2018,ICE
2640,2018,ICE
2641,2019,ICE
2642,2019,ICE
2643,2019,ICE
2644,2019,ICE
2645,2019,ICE
2646,2019,ICE
2647,2019,ICE
2648,2019,ICE
2649,2019,ICE
2650,2019,ICE
2651,2019,ICE
2652,2019,ICE
2653,2019,ICE
2654,2019,ICE
2655,2019,ICE
2656,2019,ICE
2657,2019,ICE
2658,2019,ICE
2659,2019,ICE
2660,2019,ICE
2661,2020,ICE
2662,2020,ICE
2663,2020,ICE
2664,2020,ICE
2665,2020,ICE
2666,2020,ICE
2667,2020,ICE
2668,2020,ICE
2669,2020,ICE
2670,2020,ICE
2671,2020,ICE
2672,2020,ICE
2673,2020,ICE
2674,2020,ICE
2675,2020,ICE
2676,2020,ICE
2677,2020,ICE
2678,2020,ICE
2679,2020,ICE
2680,2020,ICE
2681,2021,ICE
2682,2021,ICE
2683,2021,ICE
2684,2021,ICE
2685,2021,ICE
2686,2021,ICE
2687,2021,ICE
2688,2021,ICE
2689,2021,ICE
2690,2021,ICE
2691,2021,ICE
2692,2021,ICE
2693,2021,ICE
2694,2021,ICE
2695,2021,ICE
2696,2021,ICE
2697,2021,ICE
2698,2021,ICE
2699,2021,ICE
2700,2021,ICE
2701,2011,ICE
2702,2011,ICE
2703,2011,ICE
2704,2011,ICE
2705,2011,ICE
2706,2011,ICE
2707,2011,ICE
2708,2011,ICE
2709,2011,ICE
2710,2011,ICE
2711,2011,ICE
2712,2011,ICE
2713,2011,ICE
2714,2011,ICE
2715,2011,ICE
2716,2011,ICE
2717,2011,ICE
2718,2011,ICE
2719,2011,ICE
2720,2012,ICE
2721,2012,ICE
2722,2012,ICE
2723,2012,ICE
2724,2012,ICE
2725,2012,ICE
2726,2012,ICE
2727,2012,ICE
2728,2012,ICE
2729,2012,ICE
2730,2012,ICE
2731,2012,ICE
2732,2012,ICE
2733,2012,ICE
2734,2012,ICE
2735,2012,ICE
2736,2012,ICE
2737,2012,ICE
2738,2012,ICE
2739,2012,ICE
2740,2013,ICE
2741,2013,ICE
2742,2013,ICE
2743,2013,ICE
2744,2013,ICE
2745,2013,ICE
2746,2013,ICE
2747,2013,ICE
2748,2013,ICE
2749,2013,ICE
2750,2013,ICE
2751,2013,ICE
2752,2013,ICE
2753,2013,ICE
2754,2013,ICE
2755,2013,ICE
2756,2013,ICE
2757,2013,ICE
2758,2013,ICE
2759,2013,ICE
2760,2014,ICE
2761,2014,ICE
2762,2014,ICE
2763,2014,ICE
2764,2014,ICE
2765,2014,ICE
2766,2014,ICE
2767,2014,ICE
2768,2014,ICE
2769,2014,ICE
2770,2014,ICE
2771,2014,ICE
2772,2014,ICE
2774,2014,ICE
2775,2014,ICE
2776,2014,ICE
2777,2014,ICE
2778,2014,ICE
2779,2014,ICE
2780,2015,ICE
2781,2015,ICE
2782,2015,ICE
2783,2015,ICE
2784,2015,ICE
2785,2015,ICE
2786,2015,ICE
2787,2015,ICE
2788,2015,ICE
2789,2015,ICE
2790,2015,ICE
2791,2015,ICE
2792,2015,ICE
2793,2015,ICE
2794,2015,ICE
2795,2015,ICE
2796,2015,ICE
2797,2015,ICE
2798,2015,ICE
2799,2015,ICE
2800,2016,ICE
2801,2016,ICE
2802,2016,ICE
2803,2016,ICE
2804,2016,ICE
2805,2016,ICE
2806,2016,ICE
2807,2016,ICE
2808,2016,ICE
2809,2016,ICE
2810,2016,ICE
2811,2016,EV
2812,2016,ICE
2813,2016,ICE
2814,2016,ICE
2815,2016,ICE
2816,2016,ICE
2817,2016,EV
2818,2016,ICE
2819,2016,ICE
2820,2017,ICE
2821,2017,ICE
2822,2017,ICE
2823,2017,ICE
2824,2017,ICE
2825,2017,ICE
2826,2017,ICE
2827,2017,ICE
2828,2017,ICE
2829,2017,ICE
2830,2017,ICE
2831,2017,ICE
2832,2017,ICE
2833,2017,ICE
2834,2017,ICE
2835,2017,ICE
2836,2017,ICE
2837,2017,ICE
2838,2017,ICE
2839,2017,ICE
2840,2018,ICE
2841,2018,ICE
2842,2018,ICE
2844,2018,ICE
2845,2018,ICE
2846,2018,ICE
2847,2018,ICE
2848,2018,ICE
2849,2018,ICE
2850,2018,ICE
2851,2018,ICE
2852,2018,ICE
2853,2018,ICE
2854,2018,ICE
2855,2018,ICE
2856,2018,ICE
2857,2018,ICE
2858,2018,ICE
2859,2018,ICE
2860,2019,ICE
2861,2019,ICE
2862,2019,ICE
2863,2019,ICE
2864,2019,ICE
2865,2019,ICE
2866,2019,ICE
2867,2019,ICE
2868,2019,ICE
2869,2019,ICE
2870,2019,ICE
2871,2019,ICE
2872,2019,ICE
2873,2019,ICE
2874,2019,ICE
2875,2019,ICE
2876,2019,ICE
2877,2019,ICE
2878,2019,ICE
2879,2019,ICE
2880,2020,ICE
2881,2020,ICE
2882,2020,EV
2883,2020,ICE
2884,2020,ICE
2885,2020,ICE
2886,2020,ICE
2887,2020,ICE
2888,2020,ICE
2889,2020,ICE
2890,2020,ICE
2891,2020,ICE
2892,2020,ICE
2893,2020,ICE
2894,2020,ICE
2895,2020,ICE
2896,2020,ICE
2897,2020,ICE
2898,2020,ICE
2899,2020,ICE
2900,2021,ICE
2901,2021,ICE
2902,2021,ICE
2903,2021,EV
2904,2021,ICE
2905,2021,ICE
2906,2021,ICE
2907,2021,ICE
2908,2021,ICE
2909,2021,ICE
2910,2021,ICE
2911,2021,ICE
2912,2021,ICE
2913,2021,ICE
2914,2021,ICE
